,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
195,Come With Me,spotify:track:7hxgyEnhDQLkdly30BCt2L,"Love is Annoying, But I Hate Being Lonely! (Original Television Soundtrack) Pt. 1",spotify:album:11r0yq1JpPlRFoqB3eg4hX,Golden Child,spotify:artist:5zShiwTHlygdfsXj6eavTu,2020-08-25,31,215786
200,Ringtone,spotify:track:2wIVw2ea4aYfBdV5vSSWcy,CRY,spotify:album:0oyJmmV4FmB0xIz8wfybLv,Stellar,spotify:artist:1rTwKjYcA7diHAD2c8ZozT,2016-07-18,21,185395
201,Broken Heart,spotify:track:4LMV7Q4R4wFsxlBnXEopor,Playgirlz,spotify:album:0obo0sLH1LvDH1oytR29cL,After School,spotify:artist:1loWI8jVk9btgJXHgqHXPD,2012-04-08,17,201091
203,Talk 첫느낌,spotify:track:75CrfZAr06FnoEu6v6UeX8,LOVE - The 3rd Album,spotify:album:0CCksGwhBwxJlwvpkjw7VR,S.E.S.,spotify:artist:61HUG80Xma4rnXsqfZkzeM,1999-10-29,1,196400
205,Happiness,spotify:track:25WSeOSZecAOWZygT6UXIR,SHOO. EUGENE. SEA - Friend,spotify:album:5GIcPbGMKOrxBkudnyoJ1R,S.E.S.,spotify:artist:61HUG80Xma4rnXsqfZkzeM,2002-11-18,7,199466
206,"K.O. (Live-2018 FMT -The Beginning of Fantasy World-@Zepp Divercity, Tokyo)",spotify:track:7rTd7tKqf3U7BfsWdApmKF,Live-2018 FMT -The Beginning of Fantasy World-,spotify:album:4LLfmctvOhRUpziuSFZtSF,SF9,spotify:artist:7LOmc7gyMVMOWF8qwEdn2X,2020-09-15,0,217183
208,돌아와 줬으면,spotify:track:3nuYRsK5O7Ky3CoNDJL4MK,U.R. My Song,spotify:album:5KNXY5vQxdQUYPDyyCh235,Paran,spotify:artist:5ftRsrMP4ff6qANAuNfyUo,2016-03-01,0,208587
209,Cry Cry,spotify:track:2WuCEjpBwOa1b77sXPSCSH,Funky Town,spotify:album:0p5bTrhf0DlhP0H5N0NJjc,T-ARA,spotify:artist:1R52cwGf75yTf7I3Q0Irf8,2012-01-03,47,197799
213,favOriTe,spotify:track:570A5teOwKNMPN7bboi8T4,[+ +],spotify:album:7e6TOKG4POoaQikpefQwbC,LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,2018-08-20,48,194253
215,Hellovenus 5th Single `위글위글`,spotify:track:3usNq12G6hzghfodcezACn,Hellovenus 5th Single `위글위글`,spotify:album:5wHPt7EhxSL89OMyjhBXpw,HELLOVENUS,spotify:artist:3TW9U1f93tpGBsEtCSf7JG,2015-01-05,46,203821
218,Feeling,spotify:track:6AwCOL4f2R8KVSNpomNmqy,Extraordinary You Pt.1 (Original Television Soundtrack),spotify:album:32H7oS3WiEDxssHzF5UWu8,APRIL,spotify:artist:4cJ99wTjC60pXcfyISL9fa,2019-10-02,48,187853
219,Smile Again - Original,spotify:track:3LkM29bNZDof8F4rC8zGYy,Com` Back,spotify:album:3XWtqLXDZycu7Q0BGofhiq,SECHSKIES,spotify:artist:6uRyNreOHUvWPNGnKfIo27,1999-09-09,6,255493
220,A Girl Like Me,spotify:track:7LwTGsLkLWH6BUQKuvPq1w,Act.2 Narcissus,spotify:album:303E2VLSnXRG9IZqw9bPq8,gugudan,spotify:artist:0h7XZWgoxlY49uSUj7MVRY,2017-02-27,41,175169
221,Run With Me,spotify:track:2mTTb6SYZ98mEqRjb9hsbj,Boys Meet U,spotify:album:3lrdJVURotHyvEm8ELYcX4,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2013-06-21,24,193506
222,Nostalgia,spotify:track:2dfk8VM64Xe22itp2bn4rX,WE:TH,spotify:album:1ASYbBYBwV6Rcfc2ycqmlK,PENTAGON,spotify:artist:1wKpMkucynaTfG8lyPprYV,2020-10-12,50,183946
224,Dream In A Dream,spotify:track:6MWqKPyfweTJ60mpiTj24o,NCT 2018 EMPATHY,spotify:album:3KAJvo62RNQEtXwIyB5rzX,NCT,spotify:artist:48eO052eSDcn8aTxiv6QaG,2018-03-14,51,215221
225,Make Love,spotify:track:7yGstMv1o3MLWpWKYVF6nG,GENTLEMEN'S GAME,spotify:album:5be08sOgqu76CAgFvDxeUE,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2017-07-05,14,217640
226,남주긴 아까워,spotify:track:3OzZ1zxov6bUUEMovWLotl,And&End,spotify:album:3uhLey4PyRoWjkd4Syrpqw,T-ARA,spotify:artist:1R52cwGf75yTf7I3Q0Irf8,2014-09-11,27,178833
229,Pretty Boy (iTeen Girls Special),spotify:track:1o5KVNllSB1LmMwVk6m659,WEME,spotify:album:6AMAirFub1064lnkEyp7Uh,Weki Meki,spotify:artist:5LWkv2hDbDwZL3zNwZYNPx,2017-08-08,24,201682
230,Interlude: Past to Present,spotify:track:48tNdM5vhyH6S7mfzJlGYs,NCT RESONANCE Pt. 2 - The 2nd Album,spotify:album:3Bd1xSHPmhIEH97idB634s,NCT,spotify:artist:48eO052eSDcn8aTxiv6QaG,2020-11-23,55,70866
231,You & I,spotify:track:7fVUZRfQ33ExAs84yPziNO,The Story of Light' Epilogue - The 6th Album,spotify:album:0myFUTLsIg4SKyAanKrM3f,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2018-09-10,38,184366
233,Back All Black,spotify:track:6Jcp2WgikVLgaSanm20KBV,TATTOO,spotify:album:26jPfMh57Z0Desbs26zbS9,THE BOYZ,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,2019-11-06,38,201040
234,Huh,spotify:track:0qYMhsxFi4fBHRDorVMBPq,Diamond,spotify:album:1Q3gr1hcLVJBVnyeqrRHhc,4Minute,spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,2010-12-15,42,229000
242,A song from the past,spotify:track:4ti8dRtCZgxZavA9Goy029,A song from the past,spotify:album:2jAUfingQGICh8o3cPMt1P,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2020-03-28,18,235293
245,Sky Dive,spotify:track:5zsKTk30DxMZEcosM0WBaj,UNLIMITED,spotify:album:6yDbMju2u6oSFOcc7cOnSJ,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2017-06-27,0,238373
246,My Lady - Live,spotify:track:2NOaFOXpJS0L2VXQcplzhw,EXOLOGY CHAPTER 1: THE LOST PLANET (Live),spotify:album:136KCj61s2rrtgqXlhw6kO,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2014-12-23,22,213640
247,WEDDING DRESS - ENG.,spotify:track:2KUJrlTd4f8dXkFYRtPmEO,SPECIAL FINAL IN DOME MEMORIAL COLLECTION,spotify:album:3FFShzjfqCrHOYsvlkQjxx,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2012-12-05,21,246546
248,Stigma,spotify:track:626lrZfNIlthgrUfjvRYrh,Wings,spotify:album:17FnTn4P3Bkyf6mbNQDhhy,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2016-10-10,70,216063
249,"YOUNG, WILD & FREE",spotify:track:6n85yQiXxL8P3NlxRoBZi5,Massive,spotify:album:4XKMCfyRQAxZUI5Ol5PCrq,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2018-03-28,19,188207
250,Rollin',spotify:track:4CDINNayBOdNGyqtlpdJzT,Rollin`,spotify:album:4rGU9Vp21DXgi1Ls9Ng1GT,B1A4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,2017-09-25,41,186061
251,Come on baby!!,spotify:track:5w5xRiVMssi5sRAAMZD7jB,CALL ME,spotify:album:2x8bgTVYGJ8okDAfDkO6xX,BOYFRIEND,spotify:artist:2Pw8E6zZoeuksVWtyZPnzd,2018-07-25,1,228552
254,Forever song,spotify:track:0O9y2ZB1mPvpos6OjimUrY,I Yah! - The 4th Album,spotify:album:2hTRBrQt64fYVfZl9viZh3,H.O.T.,spotify:artist:5JrfgZAgqAMywJpLpJM0eS,1999-09-01,7,254933
255,Louder,spotify:track:5QJuILYkvFC2eceU6nLQ9f,Not Shy,spotify:album:0aqu2V5ohKHVfWqVFE7Ila,ITZY,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,2020-08-17,52,201054
258,악몽,spotify:track:4sp4wcAMElt3t7rQ1M9am6,Take.2 We Are Here.,spotify:album:2zLSiu6FFxav0kHP2mUUzM,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2019-02-18,41,208659
259,"Shirt - Rearranged Version, Live",spotify:track:0XVaOfRDy23Riy48LMnbTJ,SUPER SHOW 6 - SUPER JUNIOR The 6th WORLD TOUR,spotify:album:00liLag29Sf9APCrvQn7Hy,SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,2015-11-06,19,198773
268,Do What I Feel,spotify:track:4hS3zMnDpnontGK7kleQsW,Massive,spotify:album:4XKMCfyRQAxZUI5Ol5PCrq,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2018-03-28,13,236249
269,매일 Everyday,spotify:track:18yB4ohEj7gJh52x0FpzHb,MAD Winter Edition,spotify:album:6T1mbOaUO00lxV0GNFlKHB,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2015-11-23,11,190052
271,ALL THE WAY UP,spotify:track:7hCYjxAm1HK58Z0psM2MyG,MASSIVE,spotify:album:5aJ6EYd1rvIP0bp2zaO92H,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2018-03-28,0,206768
275,Let It Go,spotify:track:4GUEMT56B51XjhwZrjzerZ,The Return,spotify:album:0GpJp1G54QYfYT2byquwSu,SHINHWA,spotify:artist:0jVvkFPa6YbFXQ3Qmhita0,2012-03-23,20,222655
276,Moving On,spotify:track:4nWJ7msY5lWNK74UKbAVw5,The Most Beautiful Moment in Life Pt.1,spotify:album:0Gv6nwfgk6Cy62j0GGITQc,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2015-04-29,55,292569
278,R.E.A.L,spotify:track:6igxvJlkc0IJXpi9qHfyMX,Wonder Party,spotify:album:35v3covaggwqOGTwcitv28,Wonder Girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,2012-06-03,0,200348
279,Break My Heart,spotify:track:11G3cMpSFl3zIZHOrYmHYH,Bad Girl For You 通常盤,spotify:album:3qarXqXjuTMBH17qN7V2Gb,EXID,spotify:artist:1xs6WFotNQSXweo0GXrS0O,2019-12-25,7,261813
284,グァンリン)グァンリンです Twilight!大好き!,spotify:track:07VX16vESUY6VnCaf8BmXh,Wanna One ボイス -プレイリスト-,spotify:album:2NwHIegpoh4Hlzs5TznL2q,Wanna One,spotify:artist:2CvaqAMMsX576VBehaJ0Wx,2019-02-27,0,5000
285,SWITCH,spotify:track:5hJdYit1prP474ybEubzzL,EVERLASTING,spotify:album:1F38AFTAZ9brZyVxRJPJh8,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2019-03-27,14,229093
287,Rescue Me,spotify:track:53w7MjgFXt1GvAArGseZ1x,The Book of Us : Entropy,spotify:album:2vnlVtSs6PP1iKvcTWtX2h,DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,2019-10-22,47,201554
288,Orgel,spotify:track:5QW673bbf5BnFQcULXUUE5,The 3rd Album - The Misconceptions Of Us,spotify:album:0f0brenHcU2NmUANeix9rN,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2013-08-08,28,205845
291,サヨナラを繰り返して,spotify:track:3SrytsHfUGz5HlgnyXBfCf,夏色 MY GIRL,spotify:album:5cGgVUTdY5TYnNKByWWgL7,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2018-11-08,15,344249
292,Runner,spotify:track:4zVDFU4txU5eRx5bnaoZ2K,STAR;DOM,spotify:album:3JhJlXiBjQM1BYUU3p1eFL,UP10TION,spotify:artist:2LjaeuGS0ubYXZfNihGp9y,2017-06-29,32,198924
296,Alive,spotify:track:6Fsw3u98zSk1MTjYQqd4uT,Member's Selection,spotify:album:6tAHPyFTWYG26IoBSRonl8,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2012,0,246733
297,"Hourglass (Live-2019 FMT -THE PRIMA TV SHOW starring FTISLAND-@PACIFICO Yokohama, Kanagawa)",spotify:track:02mWEAmPwyYvyaOVbb2fbw,Live-2019 FMT -THE PRIMA TV SHOW starring FTISLAND-,spotify:album:17P2SoB4GonYT46PI7mcrn,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2020-09-15,4,263863
298,Just Looking,spotify:track:4ceVXtsGimSW2G573Jbbo8,DOLLS,spotify:album:3gCmOfwfMprkm469ZUyZ6m,9MUSES,spotify:artist:55tJwpPIz9BMrSLM45iEXX,2013-01-24,17,234318
299,Nothing To Lose,spotify:track:6L0QrCT6FU1TKH8RTLykbV,君のせいで,spotify:album:5x5eUB53xFlDCIz6F5bGSP,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2016-05-02,14,182240
300,A - TOYO Remix,spotify:track:6QBGwpvXzvYF7mIQZdddDj,GOT Love,spotify:album:28RXzdWmQk4tEtad4i4q8v,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2015-09-09,0,191640
305,Me & U,spotify:track:4AalpFiUPkAGdHAmVSXBxh,REPLAY - The 8th Repackage Album,spotify:album:5uxH9so2Yrmi6nLClUZJkv,SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,2018-04-12,33,201473
307,Unh~Happy Day,spotify:track:32lYAA6vRIrqI32JbfM0VT,Surprise - The 4.5th Album,spotify:album:5F3uCpNJmZFlWXODPfh6yu,S.E.S.,spotify:artist:61HUG80Xma4rnXsqfZkzeM,2001-07-11,9,314813
308,No,spotify:track:0V0f5w2UOYIfeAqKgHiwaf,NEWTRO,spotify:album:7mRM0a9hpnpCECVJBhT21T,DIA,spotify:artist:5Pcx98OUnL52aGZRRQx5v8,2019-03-19,29,203920
311,Always and Forever,spotify:track:1C3qA7nYxENBFR4mllVTOt,Ss501 (Standard Edition),spotify:album:3sqAmRZUvZf98nd7R1Qlpn,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2007,7,323013
314,Hold Me Tight,spotify:track:08eReCl8B3bV1GA247IGc2,The Most Beautiful Moment in Life Pt.1,spotify:album:0Gv6nwfgk6Cy62j0GGITQc,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2015-04-29,59,274991
315,텐데…Timeless,spotify:track:4SBdExnMWp7er8KxnpPzpG,NCT 2018 EMPATHY,spotify:album:3KAJvo62RNQEtXwIyB5rzX,NCT,spotify:artist:48eO052eSDcn8aTxiv6QaG,2018-03-14,53,250826
316,U GOT IT - X1 Ver.,spotify:track:0jrX4xT35xijxa45Qv4Axe,QUANTUM LEAP,spotify:album:2k0vLiBLKlhPqzSfs7sqa6,X1,spotify:artist:6C4irZ60X8G7UimMRQiCcg,2019-08-28,32,190133
317,CHANGE UP,spotify:track:6j6wUN8whCYTwxCg9R240U,"SEVENTEEN 2ND ALBUM 'TEEN, AGE'",spotify:album:5aHdNainJWMc3n2AqfiOg5,SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,2017-11-06,57,187749
318,IT'S BEEN A WHILE,spotify:track:4nx7QS1lA9gajLNLHDQyOo,ANOTHER LIGHT,spotify:album:5Sai2DH0NtmkS4rO2f600H,SECHSKIES,spotify:artist:6uRyNreOHUvWPNGnKfIo27,2017-09-26,1,232446
319,Sky High,spotify:track:7tflSSB5jPRvHA6kIeNngt,UNE ANNEE,spotify:album:5vR2VgZoh5ONYUABC9xdtF,Apink,spotify:artist:2uWcrwgWmZcQc3IPBs3tfU,2012-05-09,24,201129
321,Hold the moon,spotify:track:1QIZ2ltUepYM44V56arEqg,10th Anniversary ALL TIME BEST / Yellow [2010-2020],spotify:album:717Bk7GgGixXrprqK5CtWZ,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2020-05-20,16,264439
325,Naviety,spotify:track:3L8llFZt6qS6Qafp57O7PG,I Mean,spotify:album:3dh00G7xLaJ1itKsHGABcJ,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2015-10-12,15,228563
328,Cold,spotify:track:52R9bhIlfXOxjmwVD2wPiF,BLACK LABEL,spotify:album:2xIzfxvkJFxQsi4tyWpZMc,FIESTAR,spotify:artist:3IVjXrnR0npv1LY24kQSzd,2015-03-04,13,199558
331,"TOKTOK (Thousands of stars, Thousands of dreams)",spotify:track:27VoxTiHKMslKw2NpchjoP,THE PARK IN THE NIGHT part two,spotify:album:1emSwpahXVK4QE6P0dl4GE,GWSN,spotify:artist:5fI4xffqGRGQvICSlJreMF,2019-03-13,33,201301
332,Steal Your Heart,spotify:track:1MJysUk6TYYFdGRdj61iug,TRESPASS,spotify:album:2G4ZHQd4z2hbiNWdxLKrsq,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2015-05-14,39,227250
334,You Told Me,spotify:track:3hsqZ5CpLvnmHsVPwdm3b1,Choose My Life-U - The 5th Album,spotify:album:7apoRHFUdYNuaR5tRrOnPd,S.E.S.,spotify:artist:61HUG80Xma4rnXsqfZkzeM,2002-02-15,6,209133
335,Good Tonight,spotify:track:3ukiM4UGEJHj5QlfRFPHEN,GOT Love,spotify:album:28RXzdWmQk4tEtad4i4q8v,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2015-09-09,2,205506
336,Moving On,spotify:track:35bRmqYn2rYeNdCYH0WGMz,The Most Beautiful Moment in Life: Young Forever,spotify:album:7qvA0kf1dkmR1As2gOnBPn,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2016-05-02,52,292519
339,Seesaw,spotify:track:2f2yPvMTbFplzpu1TgAAOG,THE FIRST,spotify:album:0BVmoKMWV6JGcAETzL5tKe,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2011-12-02,20,164013
340,WITHOUT U feat. 4Minute,spotify:track:43kNl63vsR902ljum8S1ER,BALLAD,spotify:album:0J4VLq05izAr156iadxgLc,Thelma Aoyama,spotify:artist:1AU9Y5Y2Taxe4yh7AI6JRD,2013-01-01,9,235386
342,HURRICANE,spotify:track:1bvLxh8W0rLA9UkNtY9ZWa,NO MERCY (ULTIMATE EDITION 数量限定盤),spotify:album:6i02ufrvDQ59oujYQpdjpe,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2014-04-02,0,214946
343,Punch,spotify:track:4HScI4RtPktnCK313L1qnj,Warrior (Type A),spotify:album:6AKdv8wlQzO5hYNaR1jjnG,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2013-08-01,5,210133
344,I Say,spotify:track:6bDGCPL7W0c3C0O9E7QKOb,The Story of Light' Epilogue - The 6th Album,spotify:album:0myFUTLsIg4SKyAanKrM3f,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2018-09-10,36,190418
345,每天 (Forever with You) - sung by SUPER JUNIOR–M,spotify:track:3Fq6fUyc8OSKtU44JFJiXQ,MAGIC - SUPER JUNIOR SPECIAL ALBUM PART.2,spotify:album:2YFurqloMyEncsFHOjIbm2,SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,2015-09-16,20,191977
346,DAGAWA,spotify:track:4cPeMotCznPHhrkQd0rYeG,Click-B,spotify:album:7Jt6i57qFtmBUeXFLZrMFF,Click-B,spotify:artist:2kOGSFThgEzPEjL4fFB25w,2001-11-20,1,229066
348,Wolf - The Legend Begins - Live,spotify:track:19dXrKq6QBAvKl7FJSScqg,EXOLOGY CHAPTER 1: THE LOST PLANET (Live),spotify:album:136KCj61s2rrtgqXlhw6kO,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2014-12-23,23,37120
354,TING TING TING (with Oliver Heldens),spotify:track:7ADlvg3uIjCvItqeJPgDbu,It'z Me,spotify:album:2gertXS08whDTzBWfmewPO,ITZY,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,2020-03-09,54,219143
357,Where You at,spotify:track:1n5cKH4yn3mnpCq8GFbFye,BLOCKBUSTER,spotify:album:5humkj69QwOd1wBwmmMZq6,Block B,spotify:artist:4RnezwRV7VBJUCI1S0AE5u,2012-10-17,24,226168
358,Pretending Not To Know,spotify:track:59oMInANimt8Y2IaWrLR4S,4Minutes Left,spotify:album:0PUzGPwtWAXX863OhqIpyw,4Minute,spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,2020-02-05,0,233760
360,LOVE ME,spotify:track:4tpadiOBXkl2UwIQk3IJ3q,RETURN,spotify:album:6OP6YVdB9w896N5fZ1niIM,iKON,spotify:artist:5qRSs6mvI17zrkJpOHkCoM,2018-09-26,23,211266
361,BUNGEE (Fall in Love),spotify:track:7r7BRV37HSBHECZCtr0bQ9,JAPAN 3rd ALBUM 「Eternally」,spotify:album:0Bqqgt9rNDzwtqPWK38iod,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2019-12-25,3,179360
362,Kokoro,spotify:track:3yQ0P8MI7XSePr9kkD6YrV,SS501,spotify:album:7bNAa9bV3ombcDqUIvQlD8,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2007,7,241453
364,Be OK,spotify:track:2JUZcs4LCSMs1ZUi7faLzf,&TWICE (Repackage),spotify:album:25QdEFJmwfQ0yzGLGOFbi5,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2020-02-05,27,188840
365,Lover Boy,spotify:track:6SIqDsyHH61LjYBRVQmTZF,Press Play,spotify:album:7EBCbqxfQpC3egUb30rv6t,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2012-09-12,22,209430
370,Dada La,spotify:track:1TxST8Q4RV3Gts3fJYyw50,Code#01 Bad Girl,spotify:album:6Eoc48I3egqOoMf9XPTWFL,LADIES' CODE,spotify:artist:4epPY1AW9lQeVUM1XaFiwi,2013-03-07,17,216973
371,"SO, DANGEROUS",spotify:track:4YBd93JiF09t0NhcGVG5UJ,一級秘密,spotify:album:5Eeq6cblmCJz3dtO2CyAZJ,UP10TION,spotify:artist:2LjaeuGS0ubYXZfNihGp9y,2015-09-11,38,209825
375,FREEDOM,spotify:track:4iIqC30V66iyyAw4FlJKDU,NEW KIDS : CONTINUE,spotify:album:3hvBy4ZZIjfjEOtWEUaT9f,iKON,spotify:artist:5qRSs6mvI17zrkJpOHkCoM,2018-08-02,9,201940
381,어느 봄날 One Spring Day,spotify:track:6MowDwhgexwoy0Udut569m,어느 봄날 One Spring Day,spotify:album:5JmY5qqn4Q6R54HGnnPxO2,2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,2013-03-05,11,234095
382,#GMGN (Good morning & Good night) Limited Version,spotify:track:12QeLJgtIxsGv0amJvuqJE,LOVE GENERATION,spotify:album:2YC8M3B0hDBavlgzsAQrjf,DIA,spotify:artist:5Pcx98OUnL52aGZRRQx5v8,2017-08-22,12,192130
383,Q,spotify:track:2LMRc0QFAtRYXbZ1MNamcr,FLIGHT LOG : ARRIVAL,spotify:album:5r30o1iIr8sdoRsu6qPKrK,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2017-03-13,13,200352
384,808,spotify:track:5Z8Cww4PG03IkNoJ3lWD3X,808,spotify:album:6XB38eWBIbuqoTj40bzFTa,ONEUS,spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9,2019-12-18,39,225360
385,With U - Hybrid Beat Ver.,spotify:track:4ip3Dhn4PgWO6A9IAexwco,Rain`s World (Special Edition),spotify:album:3TWt4LZfkgGfMfKlvkWORh,Rain,spotify:artist:5L4EafeXwZ0stGuPtGr5Tz,2006-12-06,14,228960
389,Wings,spotify:track:0t9sPo8kRFjwvjR1m2fzLf,REVEAL,spotify:album:3V8mKe524xPdo9ICU6KriO,THE BOYZ,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,2020-02-10,14,233466
391,Jackpot,spotify:track:5qlTaEimObTmBlnnBS10F2,Bouquet,spotify:album:6LVV1Aul436Qza8CJOFkQZ,BOYFRIEND,spotify:artist:2Pw8E6zZoeuksVWtyZPnzd,2019-02-27,16,230581
394,My Way,spotify:track:0Tx0C5SLkF8IxQdbADxP7L,NEW MOON,spotify:album:61mlBNUkU8QKvYOfTiwFR5,AOA,spotify:artist:54gWVQFHf8IIqbjxAoOarN,2019-11-26,28,193640
396,"I will get lost, you go your way",spotify:track:0HKb5g1pgoQLZjf7GKNtGM,Draw G's First Breath,spotify:album:7Bx6x9eOEP3mPWunAWO09Q,G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,2010-07-14,2,213026
397,My Valentine,spotify:track:3m7vb40uwUD0R6sP6HYDe1,Reincarnation,spotify:album:6A2ahWJPDQl2n7bAtftT51,VIXX,spotify:artist:5BkB3rXc0qIdUtuEnhbK0A,2018-09-26,21,222933
398,24HRS,spotify:track:14TxLhdCi8gfO49n7RT2W6,It'z Me,spotify:album:2gertXS08whDTzBWfmewPO,ITZY,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,2020-03-09,51,127405
399,Sunrise,spotify:track:3PN8GvyPtUt58xivs5LwNy,TREASURE EP.FIN: All To Action,spotify:album:7ujG1ArbaBl46VfiHqCYRW,ATEEZ,spotify:artist:68KmkJeZGfwe1OUaivBa2L,2019-10-08,25,198706
403,I'll Be There,spotify:track:6r7jIaV9ljSl7baC3Yvalh,SHINE FOREVER,spotify:album:3rrZlvTQ6Bxvz7Kzxjkagj,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2017-06-19,31,192175
408,Salty,spotify:track:7Gj8f0zhVvSveNuXRkUGhN,THE BOYZ 1ST ALBUM [REVEAL],spotify:album:0mCPYdhQPWUQtQSp4CSxNh,THE BOYZ,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,2020-02-10,54,182906
409,シアワセ色の花,spotify:track:2qEX5im4gblzEa822B1xlT,FINE COLLECTION 〜Begin Again〜,spotify:album:4b4Cx93VCDI9d8FwlxNeb1,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2017-10-25,17,403426
410,Dream Girl,spotify:track:0BBUxaANF9eeQQDgTYoRI1,The 3rd Album - The Misconceptions Of Us,spotify:album:0f0brenHcU2NmUANeix9rN,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2013-08-08,31,180165
412,Starry Night,spotify:track:1CyH9zoX9abqsa3xPrVUsn,Starry Night - The 2nd Mini Album,spotify:album:0CUa2QjWUmQ65ayWwHoa4W,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2019-12-11,41,210760
413,PONYTAIL,spotify:track:0U3DBSeYO18Zx3LQuPimdj,TWICEcoaster : LANE2,spotify:album:4GWHz1Kxn8EirxXQgP7u7u,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2017-02-21,25,206186
414,Tick Tock,spotify:track:7ovwOPdQbUDpRV6RumFrid,The Book of Us : The Demon,spotify:album:7oecpGDf5OnW8UO7WlJDbK,DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,2020-05-11,21,233400
421,NEVER ENDING STORY,spotify:track:7wKTOgN9j1A3ljsw2j5fsf,I WON'T LET YOU GO (Complete Edition),spotify:album:2RYzfAGlR6dNsDxEbs5GqO,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2019-01-30,20,246613
