song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
six feet under,spotify:track:7937zba420R97oAqPEc3ME,vixx 2016 conception ker special package,spotify:album:39WhrQRCkuFnUSd5btgks5,vixx,spotify:artist:5BkB3rXc0qIdUtuEnhbK0A,11/21/16,24,175172,0.175,0.6890000000000001,0.9620000000000001,0.0,1.0,0.271,-2.81,0.0,0.0796,98.969,4.0,0.948
shake it,spotify:track:5WhhX44MwesPv2VAJpGS43,complete,spotify:album:4Qouc2BnpMEPLXPWlq1dir,btob,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,6/29/15,24,195186,0.0036,0.674,0.893,0.0,9.0,0.0965,-3.775,0.0,0.0555,125.04700000000001,4.0,0.57
cowboy,spotify:track:6pBKrXpNe0BHNfi8hJ5IEY,suprise party collection,spotify:album:0jmnDcZzDE0s4fjsXOR0QX,click-b,spotify:artist:2kOGSFThgEzPEjL4fFB25w,12/1/11,24,208927,0.0449,0.813,0.84,0.0,1.0,0.318,-4.0169999999999995,0.0,0.16399999999999998,96.95100000000001,4.0,0.826
shanghai romance,spotify:track:7IoXOvgMST8o5gKU1tn9je,shanghai romance,spotify:album:2NbInsKY9B007hKDndVr70,orange caramel,spotify:artist:2QHTtUsN6Q13w3QHdfRqsK,10/13/11,24,226272,0.0456,0.56,0.951,0.0,9.0,0.171,-1.5430000000000001,0.0,0.0594,148.968,4.0,0.501
stay with me,spotify:track:1gyyHParB3eufEUL43Iulu,republic of 2pm,spotify:album:00sPDnCW8NGNSHA8Tr2aVl,2pm,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,11/30/11,24,209933,0.00462,0.62,0.9490000000000001,0.0,1.0,0.126,-3.944,1.0,0.0815,130.00799999999998,4.0,0.851
winter love,spotify:track:0p8feXEQIu8buYjD7N0koM,best&usa,spotify:album:6rxKoQYvB6DO6pIL9sijT8,boa,spotify:artist:4muJrGMndyYWqZtfk8OWy4,3/18/09,24,340946,0.363,0.499,0.754,0.000266,7.0,0.22899999999999998,-2.637,0.0,0.0295,143.842,4.0,0.14400000000000002
when we disco,spotify:track:05E6VZXF20GNviFAaZzvhT,j.y. park best (selected edition),spotify:album:38rFlt6IxeZXsxPb7PcMn5,j.y. park,spotify:artist:1TTx0YcbKUtJIZY1HEnh9B,10/7/20,24,226626,0.00251,0.6779999999999999,0.915,0.0,8.0,0.215,-3.465,0.0,0.0287,131.97899999999998,4.0,0.7070000000000001
though i call your name,spotify:track:6DOh4SMIMOq2iRfNWflZxX,fiction and fact,spotify:album:7bmaIj97ZBuFyDewh5lY4s,beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,5/17/11,24,229720,0.13699999999999998,0.603,0.866,0.0,8.0,0.125,-3.95,1.0,0.0307,140.056,4.0,0.36
꽉 잡은 이 손 this small hand,spotify:track:4EBV15AFhjeLxXfFoDZe3w,꽉 잡은 이 손,spotify:album:01A9PQedRCzjBnjH6QYGlV,j.y. park,spotify:artist:1TTx0YcbKUtJIZY1HEnh9B,2/9/19,24,263619,0.552,0.614,0.447,0.0,0.0,0.0899,-6.028,1.0,0.0328,81.96799999999999,4.0,0.373
rock will never die,spotify:track:0s7EYprbyneSlDa3BNuLqx,psy 8th 4x2=8,spotify:album:5AtBwO35tOSWvxS4nFWHAi,psy,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,5/10/17,24,183420,0.0016,0.6559999999999999,0.903,0.0,6.0,0.32899999999999996,-2.969,1.0,0.0403,133.935,4.0,0.6779999999999999
이러쿵 저러쿵,spotify:track:1Mm1pR78pOihen7YPncRH7,club remix time to play,spotify:album:5nlt2FylMzXVcjCk6IyQf8,f-ve dolls,spotify:artist:1nw5g6u9BIPwyqlsm01cDP,5/11/11,24,212360,0.126,0.7809999999999999,0.978,0.0,7.0,0.0459,-0.158,1.0,0.11,112.021,4.0,0.628
it's all good,spotify:track:1xjYfZvXp3eZd1eilimjlZ,time,spotify:album:2bYQizcDT7UdexHetsvQNa,beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,10/20/14,24,219245,0.385,0.727,0.723,0.0,0.0,0.105,-5.013,1.0,0.0463,99.979,4.0,0.65
a man's first love follows him to the grave,spotify:track:2HjsQbzYlJuZlYW8BfFe3m,cheerful sensibility (1),spotify:album:6CLke5r6LqAyM8Vno1Xfjk,ftisland,spotify:artist:6KhH771vq2X2Aom91nNzpZ,6/8/07,23,236920,0.25,0.809,0.63,0.0,7.0,0.172,-6.212000000000001,0.0,0.0761,89.0,4.0,0.6459999999999999
oh ma baby,spotify:track:27vEqY0DyEDGXVFIb66kuL,always,spotify:album:4T1fv3gIYifquPf9dRhJei,bigbang,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,8/16/07,23,231480,0.158,0.68,0.718,0.0,4.0,0.337,-6.181,0.0,0.0875,84.97,4.0,0.584
one more time,spotify:track:30R9jLtwpUL8ZhZBwMzGck,present,spotify:album:5g3gHqqV7Z15in7Fv1QhQ0,cnblue,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,11/26/13,23,190816,0.0551,0.5920000000000001,0.8740000000000001,0.0,10.0,0.31,-3.609,1.0,0.162,94.96700000000001,4.0,0.8859999999999999
hey yah,spotify:track:5nmwRYkPaFfi6iBQEBZc4h,hey yah (type b),spotify:album:5CuoCOVjS4dZ0BRACsgNDe,got7,spotify:artist:6nfDaffa50mKtEOwR8g4df,11/16/16,23,239360,0.157,0.79,0.9109999999999999,0.0,10.0,0.0448,-2.418,0.0,0.185,110.00200000000001,4.0,0.794
replay - boom track,spotify:track:76Gfp5BVRC4MBVzfIlxdXe,replay - the first mini album,spotify:album:2zarKiOQYtJ9PGWxYxUOk5,shinee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,5/22/08,23,267186,0.00161,0.688,0.8140000000000001,0.000218,8.0,0.501,-4.55,1.0,0.0468,100.027,4.0,0.284
attention,spotify:track:2UWJRZLJla6dyPT53VBTrG,hey yah (type b),spotify:album:5CuoCOVjS4dZ0BRACsgNDe,got7,spotify:artist:6nfDaffa50mKtEOwR8g4df,11/16/16,23,219386,0.0156,0.696,0.825,0.0,0.0,0.14800000000000002,-3.1839999999999997,1.0,0.0356,93.97399999999999,4.0,0.562
#wyd,spotify:track:4cKLAOeWH9UsnVCvHuLMbM,dumb & dumber,spotify:album:0IfAPdDU1feMP8za87rTef,ikon,spotify:artist:5qRSs6mvI17zrkJpOHkCoM,9/28/16,23,211400,0.278,0.6579999999999999,0.7,0.0,4.0,0.183,-4.953,1.0,0.0448,99.934,4.0,0.213
talk to you,spotify:track:28VQDwBS3DwmSAcvq8jxiO,romeo - the second mini album,spotify:album:16atzZZUKzxdfcLUxh1J4N,shinee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,5/25/09,23,207160,0.235,0.833,0.792,0.0,6.0,0.0405,-3.592,0.0,0.114,94.988,4.0,0.805
now or never,spotify:track:70jJg5bRTdntbBRMsRiDeX,bluetory,spotify:album:6uXXlobOpwaecX1eNZtW4O,cnblue,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,1/14/10,23,222511,0.00344,0.562,0.919,0.0,7.0,0.22699999999999998,-2.84,1.0,0.106,131.925,4.0,0.55
good day,spotify:track:1P0Zo8EiWclA8WHfl5YcI3,eau de vixx,spotify:album:4dUIpYgwZeY8z15ikxThDE,vixx,spotify:artist:5BkB3rXc0qIdUtuEnhbK0A,4/17/18,23,181148,0.0286,0.708,0.929,0.0,4.0,0.0327,-3.199,0.0,0.043,113.96600000000001,4.0,0.9620000000000001
love recipe,spotify:track:7BEJvbEEJqd7jQEQ1w110U,vivid,spotify:album:17cmXlzTqtUkGwxD58h83C,ailee,spotify:artist:3uGFTJ7JMllvhgGpumieHF,9/30/15,23,205400,0.36200000000000004,0.652,0.902,4.22e-06,1.0,0.0793,-2.8819999999999997,1.0,0.0393,126.985,4.0,0.93
hide and seek,spotify:track:5oyInpwymL491qgLd5zAgf,question,spotify:album:1Mo4AOooMubRQRm5sANJuE,clc,spotify:artist:6QyO41KctzGc70mVaVnXQO,5/28/15,23,200599,0.0136,0.674,0.836,0.0,5.0,0.488,-3.9739999999999998,1.0,0.0433,127.944,4.0,0.672
only love 너의 마음을 내게 준다면 (feat. colde),spotify:track:4YQ6j4gP0E6WOCdqGmA7eo,"sugar man 3 투유프로젝트 - 슈가맨3, episode.1",spotify:album:33X7HDdkLzgnr8cU05gtv5,pentagon,spotify:artist:1wKpMkucynaTfG8lyPprYV,11/30/19,23,275793,0.473,0.36200000000000004,0.5489999999999999,0.0,9.0,0.261,-4.875,1.0,0.0322,170.076,4.0,0.192
hello mello,spotify:track:5HUBNyefP0doewVizrTIFx,beep beep,spotify:album:1Nt98j05vd469I0mbH67GS,btob,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2/17/14,23,220290,0.10099999999999999,0.772,0.779,0.0,2.0,0.102,-3.932,1.0,0.13,91.98700000000001,4.0,0.8009999999999999
if u want,spotify:track:76Wf2Rz3AgMcpdC51E7xGK,give it to me,spotify:album:1nErNFyYvHnuCYvfwrMyoz,sistar,spotify:artist:2wTLheTmMcFCA4hdY8hZJP,6/11/13,23,215588,0.13699999999999998,0.768,0.6629999999999999,0.0,5.0,0.11199999999999999,-3.208,1.0,0.0639,96.035,4.0,0.924
bad boy,spotify:track:1F9DCYfnUqJK0yUfKZQ09B,alive (monster edition),spotify:album:20eKkodbNCLpMj7UMovmVP,bigbang,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,6/20/12,23,238000,0.019,0.586,0.7240000000000001,0.0,9.0,0.106,-3.986,0.0,0.136,74.959,4.0,0.41200000000000003
어쩌다,spotify:track:5d3udW8lZoKv92GNDwWm92,brown eyed girls best - special moments,spotify:album:1QAzTA0B6T99MauXFgaIss,brown eyed girls,spotify:artist:2GEPtT5RDxrmdi0A4mbDi7,8/8/14,23,203911,0.0811,0.866,0.93,0.0,0.0,0.621,-1.8559999999999999,1.0,0.0401,129.969,4.0,0.594
be alright,spotify:track:0sFaPJuiSC7KM6BZqhDnSd,"hard to love, how to love",spotify:album:2x29rw7sHezje8lFwT1XCn,beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,7/19/13,23,236904,0.0352,0.711,0.904,0.0,6.0,0.084,-3.8810000000000002,0.0,0.0675,100.024,4.0,0.9420000000000001
back,spotify:track:1HNrrNrXMal8cRkbCW9o5p,reboot,spotify:album:6uZUsBaw4hH7TPa60A1W3a,wonder girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,8/3/15,23,208746,0.0808,0.8590000000000001,0.924,0.0,11.0,0.127,-2.436,0.0,0.251,112.081,4.0,0.8009999999999999
come to me,spotify:track:3OQGLeRTD2GVlbioHehoMs,heart attack,spotify:album:1VTC6SmzvyPnWsEuQ0clrb,aoa,spotify:artist:54gWVQFHf8IIqbjxAoOarN,6/22/15,23,203752,0.198,0.7659999999999999,0.883,0.0,3.0,0.14,-2.4219999999999997,0.0,0.0441,115.036,4.0,0.7020000000000001
midnight fantasy,spotify:track:4FbegTEnTr4xdzeSyFH0qZ,돈돈! don't don,spotify:album:31q68enr8bT14QjoC04BsZ,super junior,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,9/20/07,23,241666,0.0499,0.8059999999999999,0.799,0.0,11.0,0.149,-4.409,1.0,0.0348,114.98700000000001,4.0,0.8009999999999999
missin' u,spotify:track:1HF0N73xWcE3YHp7719ADY,돈돈! don't don,spotify:album:31q68enr8bT14QjoC04BsZ,super junior,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,9/20/07,23,223600,0.134,0.716,0.927,0.0,10.0,0.445,-3.358,0.0,0.0512,115.01700000000001,4.0,0.731
光-hikari-,spotify:track:0Kt8GVlqpcsY5oUjrTKGBX,gorilla (special edition),spotify:album:1TuFsMpVCTKH4u6vx9PvSB,pentagon,spotify:artist:1wKpMkucynaTfG8lyPprYV,3/22/17,23,228773,0.231,0.631,0.371,0.0,5.0,0.0829,-6.564,1.0,0.0308,127.925,4.0,0.182
better together [remastered 2018],spotify:track:0XU0Mpk9KPodOXkJjPxJ6T,[re:flower] project #5,spotify:album:6MBUmvcxJjL2bB5RvMLy27,exid,spotify:artist:1xs6WFotNQSXweo0GXrS0O,7/17/18,23,235192,0.306,0.601,0.836,0.0,9.0,0.557,-2.798,1.0,0.08800000000000001,79.986,4.0,0.525
pretty pretty,spotify:track:2QrlgRcDG2HOGKGjWR3gJd,gorilla (special edition),spotify:album:1TuFsMpVCTKH4u6vx9PvSB,pentagon,spotify:artist:1wKpMkucynaTfG8lyPprYV,3/22/17,23,188840,0.114,0.71,0.907,0.0,7.0,0.11900000000000001,-5.037,1.0,0.153,105.016,4.0,0.7909999999999999
figaro,spotify:track:4jzF8sUFdPbZO15334DTKY,sweet rendezvous,spotify:album:7i9oce5fBeVeKkzxTGuXDX,9muses,spotify:artist:55tJwpPIz9BMrSLM45iEXX,3/8/12,23,199601,0.00831,0.67,0.889,0.000656,8.0,0.10099999999999999,-2.7560000000000002,1.0,0.0413,117.978,4.0,0.917
a glass of water,spotify:track:1z2ce5LvSZOjLboC0sChYn,solo day,spotify:album:5bzGBXIqZIiqKJHDTNP8ix,b1a4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,7/14/14,23,203291,0.0123,0.615,0.797,0.0,7.0,0.34600000000000003,-4.04,1.0,0.0401,129.96200000000002,4.0,0.496
love,spotify:track:5NALhJespfFf0gSKUGRX9U,your number,spotify:album:1McoLhaOMSw3h3bpETsIWR,shinee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,3/10/15,23,261106,0.297,0.517,0.645,0.0,5.0,0.304,-4.04,1.0,0.0326,148.053,4.0,0.504
jealous,spotify:track:2O5BtIja9abuxpJUMBeCk6,jealous,spotify:album:4kox4tQOGLyb4B5aNZ6mr6,tvxq!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,11/21/18,23,196693,0.0086,0.615,0.569,4.73e-06,6.0,0.214,-7.672000000000001,0.0,0.0319,88.994,4.0,0.502
月蝕 -lunar eclipse-,spotify:track:09jOpOkO0W4qxtKB4aAKa5,mamacita -ayaya-,spotify:album:1LxJnAvxI8EW1tNb1VqCHF,super junior,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,12/17/14,23,247066,0.867,0.473,0.473,0.0,0.0,0.129,-5.496,1.0,0.0293,127.95,4.0,0.33
gravity,spotify:track:759x26n4AkEVIstoPrDEAP,oh my girl summer package [fall in love],spotify:album:6Bqnwz3nM8RcHNTSKQ0DYU,oh my girl,spotify:artist:2019zR22qK2RBvCqtudBaI,8/5/19,23,189920,0.0363,0.593,0.723,0.0,8.0,0.616,-3.69,1.0,0.0453,140.116,4.0,0.43799999999999994
summer time,spotify:track:5OdHWq1c1WOxE3mF40DM7p,give it to me,spotify:album:1nErNFyYvHnuCYvfwrMyoz,sistar,spotify:artist:2wTLheTmMcFCA4hdY8hZJP,6/11/13,23,213159,0.102,0.763,0.785,0.0,7.0,0.0531,-2.295,1.0,0.0353,127.988,4.0,0.83
cool,spotify:track:4194lTHzw2z2f9BscrwvEg,carnival,spotify:album:2xnJLSLOc3LmDWoHTIqA6a,bvndit,spotify:artist:5dEBuZjTtE68uDgCs23Kuv,5/13/20,23,192670,0.0252,0.605,0.877,8.58e-05,1.0,0.0851,-2.594,1.0,0.11599999999999999,165.12400000000002,4.0,0.599
i don’t know,spotify:track:3hqSIwstSOfRe0v1Pg98NF,move,spotify:album:72uVHK9xFhgjI1rLiV23cz,btob,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,9/29/14,23,229616,0.5720000000000001,0.7070000000000001,0.456,0.00122,11.0,0.152,-6.063,0.0,0.0357,128.002,4.0,0.5660000000000001
melting love,spotify:track:5wnwn2ZxfVGLuLTLk5rGa6,aoa 1st album angel's knock,spotify:album:4AltTzzJMv0bER1rj3oUln,aoa,spotify:artist:54gWVQFHf8IIqbjxAoOarN,1/2/17,23,206125,0.308,0.738,0.8,0.0,7.0,0.239,-3.259,1.0,0.0596,146.972,4.0,0.784
juliette,spotify:track:4gVLhEn6PKw004d5dj1rAh,rainz 1st mini album 'sunshine',spotify:album:2KdeLCZwDVogeyOrtrmsiR,rainz,spotify:artist:46JpdBeitfoEleoCabDawH,10/12/17,23,219297,0.0943,0.625,0.833,0.0,11.0,0.128,-3.5039999999999996,0.0,0.218,113.946,4.0,0.8029999999999999
one step two step,spotify:track:1hy3rC9BwxNKfu3a1y5X37,windy day,spotify:album:5PiBrHjWYbfvNu0E9W3qxF,oh my girl,spotify:artist:2019zR22qK2RBvCqtudBaI,5/26/16,23,223559,0.0695,0.5660000000000001,0.8109999999999999,0.0,7.0,0.395,-3.702,1.0,0.0494,100.01299999999999,4.0,0.525
gotta be you,spotify:track:29yVLesUDgcKvnTdipu3rw,crush,spotify:album:4OviNx5CqaeGhARVtHYtDL,2ne1,spotify:artist:1l0mKo96Jh9HVYONcRl3Yp,2/27/14,23,231518,0.15,0.619,0.9009999999999999,0.0,8.0,0.214,-2.22,0.0,0.138,130.167,4.0,0.612
サマー☆ジック,spotify:track:5hkWSfkQ7kocS87P1I1pcS,girl's story,spotify:album:10gk2uOJUW83FSBvEp9MYj,kara,spotify:artist:7aZ221EQfonNG2lO9Hh192,6/17/15,23,270720,0.13699999999999998,0.768,0.963,6.97e-05,9.0,0.125,-0.17800000000000002,1.0,0.0483,127.992,4.0,0.8270000000000001
pink punch,spotify:track:7D2AslyLm0ZjGFjWZ2311u,pink punch,spotify:album:243nNJW4Zk1vhQwNhZKXh7,rocket punch,spotify:artist:4hozqATxbpy9TwKWRT8QVO,8/7/19,23,60742,0.0627,0.708,0.833,0.386,2.0,0.263,-5.837000000000001,1.0,0.0375,102.024,4.0,0.544
carnival,spotify:track:1o9ghAdOYGuGyZG2rvcwL3,carnival,spotify:album:2xnJLSLOc3LmDWoHTIqA6a,bvndit,spotify:artist:5dEBuZjTtE68uDgCs23Kuv,5/13/20,23,63371,0.000678,0.578,0.966,0.521,4.0,0.31,-4.067,1.0,0.23,127.92200000000001,4.0,0.447
you’re my boy,spotify:track:4LdozfWZ7d5nFy6ey9U8qI,the 2nd mini album ‘schxxl out’,spotify:album:57x5ESFsP9BhhjJS99zaUE,pristin,spotify:artist:6VAphrHp0Oc88qg9BDaH9D,8/23/17,23,208862,0.33,0.7609999999999999,0.867,0.0,11.0,0.0451,-2.336,0.0,0.0434,125.09299999999999,4.0,0.851
player (feat.hyuna),spotify:track:2lj0NyS3hDxtHZuCdo2eEF,chemistry,spotify:album:6pS98dlal9tYQYw5udDskl,trouble maker,spotify:artist:0ztjVBmFk6OuHq6XBBwMI9,10/28/13,23,225776,0.136,0.7340000000000001,0.5329999999999999,0.0,9.0,0.115,-4.948,0.0,0.0298,123.93,4.0,0.48200000000000004
easy,spotify:track:1BCcwsoXaRnBS3KwFOq0w0,first sensibility,spotify:album:16d0Z4C1fFjIVZVkrQx2rQ,b.a.p,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2/3/14,23,216450,0.253,0.75,0.6679999999999999,0.0,10.0,0.11199999999999999,-5.412000000000001,1.0,0.0925,89.96600000000001,4.0,0.701
watch out!!,spotify:track:7xmjfwB7axQBD9QLxOFLz5,continue,spotify:album:4yEKFbp7OPPYnKR9ILoG2Z,ze:a,spotify:artist:6lGfLCig2b5mvDTtsPSrb0,9/18/15,23,190573,0.0285,0.695,0.919,0.0,7.0,0.0923,-3.221,0.0,0.0519,124.016,4.0,0.634
crescendo,spotify:track:6UW2QDE9GsYaV6Q8haZgQq,newtro,spotify:album:7mRM0a9hpnpCECVJBhT21T,dia,spotify:artist:5Pcx98OUnL52aGZRRQx5v8,3/19/19,23,223706,0.262,0.67,0.792,0.0,4.0,0.195,-3.487,1.0,0.0277,102.041,4.0,0.48700000000000004
checkmate,spotify:track:4kIJOASVfyWqHKjMSAujzi,oh my girl summer package [fall in love],spotify:album:6Bqnwz3nM8RcHNTSKQ0DYU,oh my girl,spotify:artist:2019zR22qK2RBvCqtudBaI,8/5/19,23,194973,0.0926,0.746,0.8290000000000001,0.0,6.0,0.0947,-3.798,0.0,0.0759,105.00399999999999,4.0,0.696
i need u back,spotify:track:7wOdgvjGls04LsdZoO1WMb,season 2,spotify:album:3L1VzNr0EvblM4IXKOBVf1,infinite,spotify:artist:1bkpTEmumLC3xc7HgMsttU,5/21/14,23,193558,0.0526,0.6579999999999999,0.932,0.0,6.0,0.41,-3.091,0.0,0.0743,121.97,4.0,0.784
fire,spotify:track:0dA9ii5YQWAx2mVWgkwZl6,fire,spotify:album:2tUoxDnjOs7GIpEVY6YbXi,shinee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,3/8/13,23,215773,0.174,0.456,0.872,0.0,8.0,0.23199999999999998,-2.633,1.0,0.0418,168.05,4.0,0.616
a - frants remix,spotify:track:1WwQwh1jReUvjCGxVSfzvZ,got♡,spotify:album:5FtIYnrmxlfQH0qC4OgBbR,got7,spotify:artist:6nfDaffa50mKtEOwR8g4df,6/23/14,23,279066,0.0021100000000000003,0.746,0.7,3.14e-06,7.0,0.0955,-3.092,0.0,0.107,115.012,4.0,0.256
everybody ready?,spotify:track:4ougM6SU2I2iE6Abyg6E9H,everybody ready?,spotify:album:4ugj6MeOnLSxM3Hq1pUbNa,apink,spotify:artist:2uWcrwgWmZcQc3IPBs3tfU,4/19/19,23,201493,0.366,0.6920000000000001,0.977,1.9e-06,0.0,0.953,-1.867,1.0,0.141,124.022,4.0,0.579
begin,spotify:track:6F60TOJLVCcAY62RfmSZ4i,top seed,spotify:album:7xuwYMKOTLRGynVDjtLTTb,infinite,spotify:artist:1bkpTEmumLC3xc7HgMsttU,1/8/18,23,90687,0.154,0.6729999999999999,0.6629999999999999,0.846,2.0,0.10300000000000001,-5.202000000000001,1.0,0.0323,109.94,4.0,0.58
dumb & dumber,spotify:track:5mUuvQQTWEr8AIKFpHMd1S,ikon single collection,spotify:album:7HVF2IsK9Km0MjRxOJQ97S,ikon,spotify:artist:5qRSs6mvI17zrkJpOHkCoM,12/28/16,23,241320,0.0401,0.645,0.8640000000000001,0.0,5.0,0.134,-4.71,0.0,0.0495,129.958,4.0,0.425
a - toyo remix,spotify:track:3FkpCwtRsYzkw6RdqAFa4R,got♡,spotify:album:5FtIYnrmxlfQH0qC4OgBbR,got7,spotify:artist:6nfDaffa50mKtEOwR8g4df,6/23/14,23,191640,0.72,0.6970000000000001,0.655,0.0,3.0,0.102,-5.395,1.0,0.0398,115.04899999999999,4.0,0.151
funny hunny - origin,spotify:track:0BPImVWnFjCOg2hczuFJ00,because of you,spotify:album:0E1PQyRb6m40rrFAH7qTSq,orange caramel,spotify:artist:2QHTtUsN6Q13w3QHdfRqsK,6/20/12,23,188547,0.0717,0.69,0.9009999999999999,5.660000000000001e-05,5.0,0.0776,-3.725,0.0,0.0378,130.036,4.0,0.8320000000000001
love arrow→,spotify:track:5zwYEcShG7eQ8S1skUFD15,on/off (japanese ver.),spotify:album:0q8Azo0x7QfPBbLexdxZt4,onf,spotify:artist:0eEhOgZ2x6kv8kLz77WO7b,8/1/18,23,229200,0.23399999999999999,0.6409999999999999,0.722,0.0,6.0,0.135,-3.468,1.0,0.0456,102.073,4.0,0.583
エレクトリックボーイ,spotify:track:5noyHRFt2AUgsleRJNQCfV,エレクトリックボーイ,spotify:album:1Aa68Mc1vGhzM6reGlg2F8,kara,spotify:artist:7aZ221EQfonNG2lO9Hh192,1/1/12,23,202773,0.0211,0.73,0.9129999999999999,2.07e-05,2.0,0.32,-2.511,0.0,0.0411,126.036,4.0,0.759
volume up,spotify:track:7vX7EXGKnXxTfinFGOOaPd,chemistry,spotify:album:6pS98dlal9tYQYw5udDskl,trouble maker,spotify:artist:0ztjVBmFk6OuHq6XBBwMI9,10/28/13,23,186488,0.336,0.7290000000000001,0.703,0.0,0.0,0.2,-4.007,1.0,0.0809,95.03399999999999,4.0,0.631
brand new days,spotify:track:5mBrLbpeb2o0jPBrGplOuI,brand new days ~ どんな未?を ~ / brand new days ~,spotify:album:2Z46itaSULSqh5H4H90hzw,btob,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,8/30/17,23,248728,0.132,0.589,0.879,0.0,2.0,0.0828,-2.5380000000000003,1.0,0.0329,140.029,4.0,0.763
sweet luv,spotify:track:7E5rRa7pDgKoiFff733ipp,lovelyz 6th mini album [once upon a time],spotify:album:5FH6bvjJY0GCZwMgNvarAR,lovelyz,spotify:artist:3g34PW5oNmDBxMVUTzx2XK,5/20/19,23,184966,0.138,0.654,0.8640000000000001,0.0,2.0,0.161,-3.195,0.0,0.0809,151.961,4.0,0.777
stay,spotify:track:1CJlxGRmgGf4tWV44ORCz6,time,spotify:album:2bYQizcDT7UdexHetsvQNa,beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,10/20/14,23,205740,0.151,0.711,0.9059999999999999,0.0,11.0,0.204,-2.52,0.0,0.0784,123.0,4.0,0.9390000000000001
여름보다 뜨거운 너 hotter than july,spotify:track:52DG22wXEJZ3zbR6aRMqTh,no.5,spotify:album:7il4UShdCQt4HcsAng0Om2,2pm,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,6/15/15,23,218944,0.0446,0.759,0.8,0.0,7.0,0.076,-4.857,1.0,0.0424,96.016,4.0,0.405
raining,spotify:track:67hcB9v4u3GljkN3LCKMQj,our twenty for,spotify:album:4mvbi1jkr0RaEMA2QucYPv,winner,spotify:artist:5DuzBeOgFwViFcv00Q5PFb,2/7/18,23,221480,0.282,0.6809999999999999,0.647,0.0,7.0,0.0932,-6.183,1.0,0.0341,90.06299999999999,4.0,0.265
the day will come,spotify:track:4q3ysPlOKAk5x94zN8ZKBw,psy 7th album,spotify:album:1aHmoh8Iog2xqwVk9A77yc,psy,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,12/1/15,23,212575,0.0231,0.7929999999999999,0.741,0.0,4.0,0.094,-5.432,0.0,0.233,155.965,4.0,0.494
lovesick,spotify:track:7Hjo4RsAL8Vj9ksiiaNZoC,first sensibility,spotify:album:16d0Z4C1fFjIVZVkrQx2rQ,b.a.p,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2/3/14,23,208640,0.0178,0.674,0.8270000000000001,0.0,2.0,0.306,-4.2330000000000005,1.0,0.0366,134.995,4.0,0.667
time′s up,spotify:track:7v9HDzC6p3p8xTGvJRO4jO,hush,spotify:album:27FDExxvG3h3XCUcJVlVSY,miss a,spotify:artist:1BEohdSWSBggmO979tzRwW,11/6/13,23,232821,0.151,0.7559999999999999,0.9159999999999999,0.0,9.0,0.135,-2.274,1.0,0.0564,127.975,4.0,0.8140000000000001
turn up remix - remix,spotify:track:3eHrTSJMZMQvXdb1d7PAGx,turn up (complete edition),spotify:album:13ZG2RVkFTon1k8QnKd2Bx,got7,spotify:artist:6nfDaffa50mKtEOwR8g4df,11/5/17,23,218360,0.0034200000000000003,0.66,0.929,0.0,11.0,0.319,-4.202,0.0,0.23,110.029,4.0,0.643
love song,spotify:track:5HDez4lcVCT4385O1Oo6ZS,back to the basic,spotify:album:3goD3olfbz44rx0qc4OkkN,rain,spotify:artist:5L4EafeXwZ0stGuPtGr5Tz,1/1/10,23,226306,0.747,0.552,0.561,0.000139,11.0,0.14,-5.772,1.0,0.0456,138.114,4.0,0.345
how do you do? (with whee sung),spotify:track:5vLZ2fGxEV6VEQAPpzf0QY,black & white,spotify:album:0bmc5WouIbima9CO2owVnw,g.na,spotify:artist:3hzcooxMtbApMTvvn6XKVA,1/18/11,23,233706,0.518,0.72,0.787,0.0,7.0,0.174,-4.54,1.0,0.0646,117.96799999999999,4.0,0.613
